BD87C542-9CFF-4D4A-A890-02B6AF986F34,PeiOverClock
CBC91F44-A4BC-4A5B-8696-703451D0B053,AMI v2 protected ranges hash file
76864548-0261-410E-A8B4-01615BFA3E0A,FwKeyHobPei
314EE04C-1106-4DC6-ACBC-CF19C0DBC5CC,PlatformInitAdvancedPostMem
7CA1024F-EB17-11E5-9DBA-28D2447C4829,TlsAuthConfigDxe
22EA234F-E72A-11E4-91F9-28D2447C4829,HttpUtilitiesDxe
9B3ADA4F-AE56-4C24-8DEA-F03B7558AE50,PcdPeim
9E1CC850-6731-4848-8752-6673C7005EEE,FspInitPreMem
77D3DC50-D42B-4916-AC80-8F469035D150,NVRAM external defaults
E03E6451-297A-4FE9-B1F7-639B70327C52,EnhancePeiVariable
0FE9DA53-043D-4265-A94D-FD77FEDE2EB4,TcgPlatformSetupPeiPolicy
88C17E54-EBFE-4531-A992-581029F58126,FspPcdInit
25ACF158-DD61-4E64-9A49-55851E9A26C7,CsmBlockIo
6B844C5B-6B75-42CA-8E8E-1CB94412B59B,TcgPeiplatform
DACF705C-71DF-497D-AABE-10186B2E1DDE,Recovery
E9DD7F62-25EC-4F9D-A4AB-AAD20BF59A10,StatusCodePei
0E2DAF63-8A4F-4026-A899-DE2D7F46E5EC,TpvPei
AE265864-CF5D-41A8-913D-71C155E76442,CpuIoPei
A8499E65-A6F6-48B0-96DB-45C266030D83,SiInitPreMemFsp
1A7E4468-2F55-4A56-903C-01265EB7622B,TcpDxe
7EB7126D-C45E-4BD0-9357-7F507C5C9CF9,RomLayoutPei
858EBE6F-360F-415B-B7DC-463AAEB03412,TcgLegacy
839EB770-5C64-4EED-A6D5-EC515B2B2B23,PlatformVTdInfoSamplePei
A210F973-229D-4F4D-AA37-9895E6C9EABA,DpcDxe
28BF2E78-AD2D-4616-ABAD-7644CD7E47C8,FvBb1Pei
1C8B7F78-1699-40E6-AF33-9B995D16B043,PiSmmCommunicationPei
10B7F979-741C-467E-8764-8DD50D8AD6C5,SdioInt13
3245EA7C-9209-41E7-BE2C-EB662B8C0622,FspFirmwareVersionPeim
79AA6086-035A-4AD9-A89A-A6D5AA27F0E2,NbPei
6141E486-7543-4F1A-A579-FF532ED78E75,ResetSystemPei
D2ABC888-AE13-4E3B-BCEE-5DE368FA4E72,MsegSmramPeim
299D6F8B-2EC9-4E40-9EC6-DDAA7EBF5FD9,SiInitFsp
34989D8E-930A-4A95-AB04-2E6CFDFF6631,TcgPei
8958D092-7B26-4E47-BB98-16AE2DC315A2,IntelGopVbt2
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
CAC3FB95-33F5-4596-818B-68E024DDB67B,IsSecRecoveryPEI
67451698-1825-4AC5-999D-F350CC7D5D72,CryptoPPI
B8BA8298-AF29-4FA3-9D10-27A8478BB6A7,PchInitDxeFsp
99F03B99-98D8-49DD-A8D3-3219D0FFE41E,Mtftp6Dxe
0135229A-EBB5-4A21-957D-1D20057CF751,TCMPEI
95E3669D-34BE-4775-A651-7EA41B69D89E,Dhcp6Dxe
EDADEB9D-DDBA-48BD-9D22-C1C169C8C5C6,CpuMpPei
968C1D9F-80C4-43B7-8CAE-668AA56C4E71,SmbiosPeim
4F1F379F-2A62-48BB-AC34-D3F135C6E2B7,PcatSingleSegmentPciCfg2Pei
F906769F-4AED-4A0D-8C7C-FF21B9D1051A,IntelVTdPmrPei
CEF5B9A3-476D-497F-9FDC-E98143E0422C,NVAR store
4EA785A4-6BFF-45A2-9D42-BB28C953DDEC,GpioPreMem
960241A5-5CE6-4EBF-B9C4-E37D294BEBA9,FspWrapperPeim
F7FDE4A6-294C-493C-B50F-9734553BB757,CapsuleX64
52B3DBA7-9565-48E8-8E13-EC7196721B3C,PlatformInfoPei
A8F14FA9-FC88-45F4-A622-F06E6C56E632,FirmwareBootMediaInfoPei
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
131B73AC-C033-4DE1-8794-6DAB08E731CF,FspInit
89E549B0-7CFE-449D-9BA3-10D8B2312D71,S3Resume2Pei
DC3641B8-2FA8-4ED3-BC1F-F9962A03454B,Mtftp4Dxe
4A3602BC-1A05-4C82-99B4-588CD2A32CD5,LegacySredir
D912C7BC-F098-4367-92BA-E911083C7B0E,Udp6Dxe
961C19BE-D1AC-4BA7-87AF-4AE0F09DF2A6,TrEEPei
3ACEB0C0-3C72-11E4-9A56-74D435052646,TlsDxe
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
1C652EC8-2347-44C1-93E0-D1BEE8C82FFC,SaInitDxeFsp
5BEDB5CC-D830-4EB2-8742-2D4CC9B54F2C,Ip6Dxe
C7D4BBCF-EB0A-4C91-BD8B-FCA99F28B011,AmiTxtPei
291E46D4-CA63-4D33-9857-1397C9AD7C0D,LegacySmmSredir
9B3F28D5-10A6-46C8-BA72-BD40B847A71A,AmiTcgPlatformPeiAfterMem
E60A79D5-DC9B-47F1-87D3-51BF697B6121,CpuPei
C779F6D8-7113-4AA1-9648-EB1633C7D53B,CapsulePei
4C006CD9-19BA-4617-8483-609194A1ACFC,UsbInt13
B95E9FDA-26DE-48D2-8807-1F9107AC5E3A,UefiPxeBcDxe
B41956E1-7CA2-42DB-9562-168389F0F066,BootGuardPei
8B555AE2-4254-43A2-839E-4869604CCC9A,FspEndOfPei2Peim
C92652E3-C7DE-4C78-9577-1C897C51BFFA,HeciInitDxeFsp
75862FE4-4FC6-4188-804B-29DC7733178B,StallServicePei
F3331DE6-4A55-44E4-B767-7453F7A1A021,MicrocodeUpdate
A2F436EA-A127-4EF8-957C-8048606FF670,SnpDxe
00026AEB-F334-4C15-A7F0-E1E897E9FE91,NvmeRecovery
EEE8D8EC-40C2-159B-71C7-8796EEEF3FBC,HeciInit
BAEB5BEE-5B33-480A-8AB7-B29C85E7CEAB,FspGlobalDataInitPei
9FB1A1F3-3B71-4324-B39A-745CBB015FFF,Ip4Dxe
28A03FF4-12B3-4305-A417-BB1A4F94081E,RamDiskDxe
ADF01BF6-47D6-495D-B95B-687777807214,FirmwarePerformancePei
A6AEF1F6-F25A-4082-AF39-2229BCF5A6E1,AmtStatusCodePei
0D1ED2F7-E92B-4562-92DD-5C82EC917EAE,CrbPei
29CF55F8-B675-4F5D-8F2F-B87A3ECFD063,CsmVideo
0D244DF9-6CE3-4133-A1CF-53200AB663AC,FspsWrapperPeim
0D8039FF-49E9-4CC9-A806-BB7C31B0BCB0,AmiTpm20PlatformPei
9FAAD0FF-0E0C-4885-A738-BAB4E4FA1E66,FspmWrapperPeim
